2015,Mixed matrix membranes containing MIL-53(Al) for potential application in organic solvent nanofiltration,"Zhu L., Yu H., Zhang H., Shen J., Xue L., Gao C., Van Der Bruggen B.",20462069,RSC Advances,5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,8,1,0,27
2015,Performance of Grignard functionalized ceramic nanofiltration membranes,"Hosseinabadi S.R., Wyns K., Buekenhoudt A., Van Der Bruggen B., Ormerod D.",13835866,Separation and Purification Technology,147, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,6,1,0,27
2014,Improvement in the permeation performance of hybrid membranes by the incorporation of functional multi-walled carbon nanotubes,"Wang T., Shen J.-N., Wu L.-G., Bruggen B.V.D.",3767388,Journal of Membrane Science,466, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,2,4,2,0,27
2013,Technical viability and exergy analysis of membrane crystallization: Closing the loop of CO<inf>2</inf> sequestration,"Luis P., Van Aubel D., Van der Bruggen B.",17505836,International Journal of Greenhouse Gas Control,12, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,6,2,6,3,1,0,27
2009,Comparison of pressure driven transport of ethanol/n-hexane mixtures through dense and microporous membranes,"Darvishmanesh S., Degreve J., Van der Bruggen B.",92509,Chemical Engineering Science,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,4,5,1,1,3,2,0,0,27
2008,Rejection of trace organic pollutants with high pressure membranes (NF/RO),"Verliefde A.R.D., Heijman S.G.J., Cornelissen E.R., Amy G.L., Van Der Bruggen B., Van Dijk J.C.",2784491,Environmental Progress,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,2,4,3,7,0,2,0,27
2018,Novel composite graphene oxide/chitosan nanoplates incorporated into PES based nanofiltration membrane: Chromium removal and antifouling enhancement,"Bagheripour E., Moghadassi A.R., Hosseini S.M., Van der Bruggen B., Parvizian F.",1226086X,Journal of Industrial and Engineering Chemistry,62, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,0,26
2018,"Rapid water transport through controllable, ultrathin polyamide nanofilms for high-performance nanofiltration","Zhu J., Hou J., Zhang R., Yuan S., Li J., Tian M., Wang P., Zhang Y., Volodin A., Van Der Bruggen B.",20507488,Journal of Materials Chemistry A,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,26
2017,Evaluating the ion transport characteristics of novel graphene oxide nanoplates entrapped mixed matrix cation exchange membranes in water deionization,"Hosseini S.M., Jashni E., Habibi M., Nemati M., Van der Bruggen B.",3767388,Journal of Membrane Science,541, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,6,0,26
2015,Synthesis of a monovalent selective cation exchange membrane to concentrate reverse osmosis brines by electrodialysis,"Reig M., Farrokhzad H., Van der Bruggen B., Gibert O., Cortina J.L.",119164,Desalination,375, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,3,6,0,26
2014,Integration of reverse osmosis and membrane crystallization for sodium sulphate recovery,"Li W., Van der Bruggen B., Luis P.",2552701,Chemical Engineering and Processing: Process Intensification,85, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,5,6,0,0,26
2013,Embedding TiO<inf>2</inf> nanoparticles versus surface coating by layer-by-layer deposition on nanoporous polymeric films,"Kim J., Sotto A., Chang J., Nam D., Boromand A., Van Der Bruggen B.",13871811,Microporous and Mesoporous Materials,173, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,6,2,4,0,0,26
2013,Preparation of a facilitated transport membrane composed of carboxymethyl chitosan and polyethylenimine for CO<inf>2</inf>/N<inf>2</inf> separation,"Shen J.-N., Yu C.-C., Zeng G.-N., van der Bruggen B.",16616596,International Journal of Molecular Sciences,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,4,6,1,0,26
2012,Treatment of RO concentrate by means of a combination of a willow field and electrodialysis,"Ghyselbrecht K., Van Houtte E., Pinoy L., Verbauwhede J., Van Der Bruggen B., Meesschaert B.",9213449,"Resources, Conservation and Recycling",65, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,2,4,3,1,4,0,26
2004,Pervaporation of Binary and Ternary Mixtures of Water with Methanol and/or Ethanol,"Van Baelen D., Reyniers A., Van Der Bruggen B., Vandecasteele C., Degreve J.",1496395,Separation Science and Technology,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,3,2,2,0,2,4,3,0,0,1,1,2,0,26
2017,Direct contact and air gap membrane distillation: Differences and similarities between lab and pilot scale,"Eykens L., Hitsov I., De Sitter K., Dotremont C., Pinoy L., Van der Bruggen B.",119164,Desalination,422, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,2,0,25
2017,Nanocarbon based composite electrodes and their application in microbial fuel cells,"Zhang Y., Liu L., Van Der Bruggen B., Yang F.",20507488,Journal of Materials Chemistry A,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,6,6,0,25
2017,"Microcystis aeruginosa-laden surface water treatment using ultrafiltration: Membrane fouling, cell integrity and extracellular organic matter rejection","Liu B., Qu F., Liang H., Van der Bruggen B., Cheng X., Yu H., Xu G., Li G.",431354,Water Research,112, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,5,0,25
2017,Phase separation analysis of Extem/solvent/non-solvent systems and relation with membrane morphology,"Mazinani S., Darvishmanesh S., Ehsanzadeh A., Van der Bruggen B.",3767388,Journal of Membrane Science,526, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,8,0,25
2016,Effect of silica nanoparticles in mixed matrix membranes for pervaporation dehydration of acetic acid aqueous solution: Plant-inspired dewatering systems,"Jullok N., Van Hooghten R., Luis P., Volodin A., Van Haesendonck C., Vermant J., Van Der Bruggen B.",9596526,Journal of Cleaner Production,112, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,6,3,0,25
2015,Enhanced Performance of Polyurethane Hybrid Membranes for CO<inf>2</inf> Separation by Incorporating Graphene Oxide: The Relationship between Membrane Performance and Morphology of Graphene Oxide,"Wang T., Zhao L., Shen J.-N., Wu L.-G., Van Der Bruggen B.",0013936X,Environmental Science and Technology,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,5,3,0,25
2014,Influence of the type of anion membrane on solvent flux and back diffusion in electrodialysis of concentrated NaCl solutions,"Rottiers T., Ghyselbrecht K., Meesschaert B., Van der Bruggen B., Pinoy L.",92509,Chemical Engineering Science,113, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,5,6,3,0,25
2014,Techno-economic analysis of resource recovery of glyphosate liquor by membrane technology,"Shen J., Huang J., Ruan H., Wang J., Van der Bruggen B.",119164,Desalination,342, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,2,5,4,0,25
2011,"Physicochemical characterization of solute retention in solvent resistant nanofiltration: The effect of solute size, polarity, dipole moment, and solubility parameter","Darvishmanesh S., Vanneste J., Tocci E., Jansen J., Tasseli F., Degreve J., Drioli E., Van Der Bruggen B.",15206106,Journal of Physical Chemistry B,115,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2,1,2,7,1,0,25
2010,Physicochemical characterization of transport in nanosized membrane structures,"Darvishmanesh S., Degreve J., van der Bruggen B.",14394235,ChemPhysChem,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,6,4,3,3,0,1,0,0,25
2009,Cost-benefit analysis of central softening for production of drinking water,"Van der Bruggen B., Goossens H., Everard P.A., Stemgee K., Rogge W.",3014797,Journal of Environmental Management,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,7,1,3,3,1,3,2,0,25
2003,Electrodialysis and nanofiltration of surface water for subsequent use as infiltration water,"Van Der Bruggen B., Milis R., Vandecasteele C., Bielen P., Van San E., Huysman K.",431354,Water Research,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,1,1,3,1,2,2,1,2,2,0,0,1,0,25
2016,Enhanced performance of a biomimetic membrane for Na<inf>2</inf>CO<inf>3</inf> crystallization in the scenario of CO<inf>2</inf> capture,"Ye W., Lin J., Taekker Madsen H., Gydesen Sogaard E., Helix-Nielsen C., Luis P., Van der Bruggen B.",3767388,Journal of Membrane Science,498, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,6,3,0,24
2015,Fouling behavior of polyethersulfone ultrafiltration membranes functionalized with sol-gel formed ZnO nanoparticles,"Li X., Li J., Van Der Bruggen B., Sun X., Shen J., Han W., Wang L.",20462069,RSC Advances,5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,8,6,1,0,24
2009,Feasibility of nanofiltration for the removal of endocrine disrupting compounds,"Braeken L., Van der Bruggen B.",119164,Desalination,240, 1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,5,1,3,1,1,0,0,0,24
2006,"Characteristics and performance of a ""universal"" membrane suitable for gas separation, pervaporation, and nanofiltration applications","Van Der Bruggen B., Jansen J.C., Figoli A., Geens J., Boussu K., Drioli E.",15206106,Journal of Physical Chemistry B,110,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,5,1,0,3,2,0,0,2,1,1,0,24
2015,Hybrid operation of the bio-ethanol fermentation,"Kang Q., Van Der Bruggen B., Dewil R., Baeyens J., Tan T.",13835866,Separation and Purification Technology,149, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,9,3,0,23
2012,Production of ionic liquids by electrodialysis,"Haerens K., De Vreese P., Matthijs E., Pinoy L., Binnemans K., Van Der Bruggen B.",13835866,Separation and Purification Technology,97, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,3,3,4,3,1,0,23
2009,Comparison of redox initiated graft polymerisation and sulfonation for hydrophilisation of polyethersulfone nanofiltration membranes,Van der Bruggen B.,143057,European Polymer Journal,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,0,4,3,2,0,0,1,0,23
2017,Wetting resistance of commercial membrane distillation membranes in waste streams containing surfactants and oil,"Eykens L., De Sitter K., Dotremont C., De Schepper W., Pinoy L., Van Der Bruggen B.",20763417,Applied Sciences (Switzerland),7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,6,0,22
2016,A synergetic analysis method for antifouling behavior investigation on PES ultrafiltration membrane with self-assembled TiO<inf>2</inf> nanoparticles,"Li X., Li J., Fang X., Bakzhan K., Wang L., Van der Bruggen B.",219797,Journal of Colloid and Interface Science,469, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,6,1,0,22
2016,Fabrication of a mil-53(al) nanocomposite membrane and potential application in desalination of dye solutions,"Ruan H., Guo C., Yu H., Shen J., Gao C., Sotto A., der Bruggen B.V.",8885885,Industrial and Engineering Chemistry Research,55,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,6,0,22
2015,Fabrication of a dual-layer (CA/PVDF) hollow fiber membrane for RO concentrate treatment,"Liu T.-Y., Li C.-K., Pang B., Van der Bruggen B., Wang X.-L.",119164,Desalination,365, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,4,3,0,0,22
2018,Coating techniques for membrane distillation: An experimental assessment,"Eykens L., De Sitter K., Dotremont C., Pinoy L., Van der Bruggen B.",13835866,Separation and Purification Technology,193, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,0,21
2018,Membrane Fouling and Rejection of Organics during Algae-Laden Water Treatment Using Ultrafiltration: A Comparison between in Situ Pretreatment with Fe(II)/Persulfate and Ozone,"Liu B., Qu F., Yu H., Tian J., Chen W., Liang H., Li G., Van Der Bruggen B.",0013936X,Environmental Science and Technology,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,0,21
2017,A facile avenue to modify polyelectrolyte multilayers on anion exchange membranes to enhance monovalent selectivity and durability simultaneously,"Liu H., Ruan H., Zhao Y., Pan J., Sotto A., Gao C., van der Bruggen B., Shen J.",3767388,Journal of Membrane Science,543, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,0,21
2017,"Algae-laden water treatment using ultrafiltration: Individual and combined fouling effects of cells, debris, extracellular and intracellular organic matter","Liu B., Qu F., Liang H., Gan Z., Yu H., Li G., Van der Bruggen B.",3767388,Journal of Membrane Science,528, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,5,0,21
2014,Removal of As(V) from simulated groundwater using forward osmosis: Effect of competing and coexisting solutes,"Mondal P., Tran A.T.K., Van der Bruggen B.",119164,Desalination,348, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,6,0,0,21
2013,Enhancement of poly(phenyl sulfone) membranes with ZnO nanoparticles,"Alsalhy Q.F., Ali J.M., Abbas A.A., Rashed A., van der Bruggen B., Balta S.",19443994,Desalination and Water Treatment,51, 31-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,5,5,3,0,21
2017,Iron-tannin-framework complex modified PES ultrafiltration membranes with enhanced filtration performance and fouling resistance,"Fang X., Li J., Li X., Pan S., Sun X., Shen J., Han W., Wang L., Van der Bruggen B.",219797,Journal of Colloid and Interface Science,505, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,4,0,20
2017,Fracsis: Ion fractionation and metathesis by a NF-ED integrated system to improve water recovery,"Zhang Y.-F., Liu L., Du J., Fu R., Van der Bruggen B., Zhang Y.",3767388,Journal of Membrane Science,523, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,3,0,20
2017,Internal cross-linked anion exchange membranes with improved dimensional stability for electrodialysis,"Chen X., Jiang Y., Yang S., Pan J., Yan R., Bruggen B.V.D., Sotto A., Gao C., Shen J.",3767388,Journal of Membrane Science,542, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,0,20
2013,Formation of an interconnected lamellar structure in PVDF membranes with nanoparticles addition via solid-liquid thermally induced phase separation,"Ma W., Zhang J., Bruggen B.V.D., Wang X.",218995,Journal of Applied Polymer Science,127,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,1,4,2,0,20
2012,Modelling of the separation performance and electrokinetic properties of nanofiltration membranes,"Wang X.L., Fang Y.Y., Tu C.H., van der Bruggen B.",0144235X,International Reviews in Physical Chemistry,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,3,1,4,0,20
2008,Nanofiltration,"Van Der Bruggen B., Geens J.",,Advanced Membrane Technology and Applications,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,3,2,1,0,0,20
2018,Electrochemical oxidation of key pharmaceuticals using a boron doped diamond electrode,"Loos G., Scheers T., Van Eyck K., Van Schepdael A., Adams E., Van der Bruggen B., Cabooter D., Dewil R.",13835866,Separation and Purification Technology,195, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,19
2018,Mussel-inspired sulfonated polydopamine coating on anion exchange membrane for improving permselectivity and anti-fouling property,"Ruan H., Zheng Z., Pan J., Gao C., Van der Bruggen B., Shen J.",3767388,Journal of Membrane Science,550, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,0,19
2016,Solvent-membrane-solute interactions in organic solvent nanofiltration (OSN) for Grignard functionalised ceramic membranes: Explanation via Spiegler-Kedem theory,"Hosseinabadi S.R., Wyns K., Meynen V., Buekenhoudt A., Van der Bruggen B.",3767388,Journal of Membrane Science,513, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,2,0,19
2016,Characterization of monoethanolamine + potassium lysinate blend solution as a new chemical absorbent for CO<inf>2</inf> capture,"Ramazani R., Samsami A., Jahanmiri A., Van der Bruggen B., Mazinani S.",17505836,International Journal of Greenhouse Gas Control,51, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,1,0,19
2016,Experimental investigation of the effect of addition of different activators to aqueous solution of potassium carbonate: Absorption rate and solubility,"Ramazani R., Mazinani S., Jahanmiri A., Van der Bruggen B.",17505836,International Journal of Greenhouse Gas Control,45, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,2,0,19
2015,Biogas slurry concentration hybrid membrane process: Pilot-testing and RO membrane cleaning,"Ruan H., Yang Z., Lin J., Shen J., Ji J., Gao C., Van der Bruggen B.",119164,Desalination,368, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,6,5,0,19
2015,The driving force as key element to evaluate the pervaporation performance of multicomponent mixtures,"Luis P., Van Der Bruggen B.",13835866,Separation and Purification Technology,148, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,7,0,0,19
2007,Transport of binary mixtures in pervaporation through a microporous silica membrane: Shortcomings of fickian models,"Bettens B., Degrve J., Van Der Bruggen B., Vandecasteele C.",1496395,Separation Science and Technology,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,1,2,1,1,1,0,1,0,0,0,19
2019,A chemically assembled anion exchange membrane surface for monovalent anion selectivity and fouling reduction,"Zhao Y., Li Y., Yuan S., Zhu J., Houtmeyers S., Li J., Dewil R., Gao C., Van Der Bruggen B.",20507488,Journal of Materials Chemistry A,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,18
2018,Effective dye purification using tight ceramic ultrafiltration membrane,"Jiang M., Ye K., Lin J., Zhang X., Ye W., Zhao S., Van der Bruggen B.",3767388,Journal of Membrane Science,566, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,0,18
2017,"Selection of blended absorbents for CO<inf>2</inf> capture from flue gas: CO<inf>2</inf> solubility, corrosion and absorption rate","Ramezani R., Mazinani S., Di Felice R., Darvishmanesh S., Van der Bruggen B.",17505836,International Journal of Greenhouse Gas Control,62, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,4,0,18
2016,Purification of biodiesel using a membrane contactor: Liquid-liquid extraction,"Amelio A., Loise L., Azhandeh R., Darvishmanesh S., Calabro V., Degreve J., Luis P., Van Der Bruggen B.",3783820,Fuel Processing Technology,142, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,3,0,18
2014,Identification of optimum synthesis conditions for a novel anion exchange membrane by response surface methodology,"Kikhavani T., Ashrafizadeh S.N., Van Der Bruggen B.",218995,Journal of Applied Polymer Science,131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,6,3,1,0,18
2013,Life cycle assessment of alternatives for waste-solvent valorization: Batch and continuous distillation vs incineration,"Luis P., Amelio A., Vreysen S., Calabro V., Van Der Bruggen B.",9483349,International Journal of Life Cycle Assessment,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,4,3,1,0,18
2006,Removal of micropollutants during drinking water production from surface water with nanofiltration,"Moons K., Van der Bruggen B.",119164,Desalination,199, 1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,6,2,2,1,0,0,18
2018,Fluoride Removal from Water by Membrane Capacitive Deionization with a Monovalent Anion Selective Membrane,"Pan J., Zheng Y., Ding J., Gao C., Van Der Bruggen B., Shen J.",8885885,Industrial and Engineering Chemistry Research,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,17
